Unnamed: 0,std,remote_address,datetime,method,path,status,bytes_sent,referer,user_agent,day,hour,month
3592,0,113.23.54.246,2024-11-30 08:25:19+00:00,0,/api/devices/favorite/list?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,12364,-,okhttp/4.12.0,30,8,11
3593,0,113.23.54.246,2024-11-30 08:25:19+00:00,0,/api/vhome/link/weather/current?lat=21.0674891&lon=105.811355,200,487,-,okhttp/4.12.0,30,8,11
3594,0,139.178.130.132,2024-11-30 08:25:20+00:00,1,/api/vhome/accepteula,401,36,-,VTHome_Dev/21 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3604,0,139.178.130.132,2024-11-30 08:25:35+00:00,0,/api/vhome/eula,200,74,-,VTHome_Dev/21 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3607,0,113.23.54.246,2024-11-30 08:25:40+00:00,0,/api/organizations/v2/expand,200,15214,-,okhttp/4.12.0,30,8,11
3608,0,113.23.54.246,2024-11-30 08:25:40+00:00,0,/api/events?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,10162,-,okhttp/4.12.0,30,8,11
3612,0,113.23.54.246,2024-11-30 08:25:42+00:00,1,/api/devices/attributes,200,1782,-,okhttp/4.12.0,30,8,11
3635,0,118.70.184.62,2024-11-30 08:26:24+00:00,1,/api/vhome/camera/forward,200,505,-,okhttp/4.12.0,30,8,11
3654,0,27.66.108.44,2024-11-30 08:27:00+00:00,1,/api/login,400,48,-,python-requests/2.32.2,30,8,11
3664,0,116.96.47.3,2024-11-30 08:27:15+00:00,1,/api/vhome/camera/forward,200,505,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3665,0,116.96.47.3,2024-11-30 08:27:15+00:00,0,/api/vhome/account/app/version?limit=100&os=IOS&offset=0,200,1754,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3666,0,116.96.47.3,2024-11-30 08:27:16+00:00,0,/api/users/vhome/userconfig/private,200,389,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3667,0,116.96.47.3,2024-11-30 08:27:16+00:00,0,/api/organizations/v2/expand,200,15213,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3668,0,116.96.47.3,2024-11-30 08:27:16+00:00,1,/api/vhome/camera/forward,200,70,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3669,0,116.96.47.3,2024-11-30 08:27:16+00:00,0,/api/events?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,10169,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3670,0,116.96.47.3,2024-11-30 08:27:16+00:00,0,/api/devices/vhome?org_id=d55cf33e-e41a-45fc-87f1-435f22eded08&expand=true,200,83732,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3671,0,116.96.47.3,2024-11-30 08:27:17+00:00,1,/api/devices/vhome/share/list,200,48,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3672,0,116.96.47.3,2024-11-30 08:27:17+00:00,0,/api/devices/vhome?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a&expand=true,200,15314,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3673,0,116.96.47.3,2024-11-30 08:27:17+00:00,1,/api/devices/vhome/share/list,200,2361,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3674,0,116.96.47.3,2024-11-30 08:27:17+00:00,0,/api/users/self,200,4089,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3676,0,116.96.47.3,2024-11-30 08:27:17+00:00,1,/api/vhome/camera/forward,200,70,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3677,0,116.96.47.3,2024-11-30 08:27:17+00:00,0,/api/pricing/payment/csat-check,200,39,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3687,0,222.252.40.213,2024-11-30 08:27:32+00:00,1,/api/vhome/camera/forward,200,505,-,okhttp/4.12.0,30,8,11
3688,0,116.96.47.3,2024-11-30 08:27:33+00:00,1,/api/devices/attributes?limit=1,200,4857,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3702,0,27.66.108.44,2024-11-30 08:28:00+00:00,1,/api/login,400,48,-,python-requests/2.32.2,30,8,11
3703,0,118.70.179.252,2024-11-30 08:28:00+00:00,0,/api/vhome/refresh/partner,400,57,-,HiRangDong/36 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3715,0,222.252.40.213,2024-11-30 08:28:20+00:00,1,/api/vhome/camera/forward,200,70,-,okhttp/4.12.0,30,8,11
3716,0,222.252.40.213,2024-11-30 08:28:20+00:00,0,/api/users/self,200,4089,-,okhttp/4.12.0,30,8,11
3720,0,222.252.40.213,2024-11-30 08:28:24+00:00,0,/api/users/vhome/userconfig/private,200,389,-,okhttp/4.12.0,30,8,11
3721,0,222.252.40.213,2024-11-30 08:28:24+00:00,1,/api/vhome/camera/device/p2p/shared/list,200,70,-,okhttp/4.12.0,30,8,11
3722,0,222.252.40.213,2024-11-30 08:28:24+00:00,0,/api/vhome/camera/user/secret-key/get,200,301,-,okhttp/4.12.0,30,8,11
3723,0,222.252.40.213,2024-11-30 08:28:25+00:00,1,/api/ftth/cmpl/page,200,1852,-,okhttp/4.12.0,30,8,11
3724,0,222.252.40.213,2024-11-30 08:28:25+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
3725,0,222.252.40.213,2024-11-30 08:28:25+00:00,0,/api/organizations/v2/expand,200,15199,-,okhttp/4.12.0,30,8,11
3726,0,222.252.40.213,2024-11-30 08:28:26+00:00,0,/api/devices/vhome?expand=true,200,83740,-,okhttp/4.12.0,30,8,11
3728,0,222.252.40.213,2024-11-30 08:28:26+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
3729,0,222.252.40.213,2024-11-30 08:28:27+00:00,0,/api/devices/favorite/list?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,12349,-,okhttp/4.12.0,30,8,11
3731,0,222.252.40.213,2024-11-30 08:28:29+00:00,0,/api/devices/favorite/list?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,12349,-,okhttp/4.12.0,30,8,11
3732,0,222.252.40.213,2024-11-30 08:28:30+00:00,0,/api/vhome/link/weather/current?lat=21.0675038&lon=105.8113683,200,487,-,okhttp/4.12.0,30,8,11
3737,0,222.252.40.213,2024-11-30 08:28:37+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
3738,0,222.252.40.213,2024-11-30 08:28:37+00:00,0,/api/organizations/v2/expand,200,15214,-,okhttp/4.12.0,30,8,11
3739,0,222.252.40.213,2024-11-30 08:28:37+00:00,0,/api/devices/vhome?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a&expand=true,200,15314,-,okhttp/4.12.0,30,8,11
3746,0,222.252.40.213,2024-11-30 08:28:47+00:00,0,/api/users/self,200,4089,-,okhttp/4.12.0,30,8,11
3747,0,118.70.179.252,2024-11-30 08:28:48+00:00,0,/api/vhome/refresh/partner,400,57,-,HiRangDong/36 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3748,0,222.252.40.213,2024-11-30 08:28:49+00:00,1,/api/ftth/cmpl/page,200,1852,-,okhttp/4.12.0,30,8,11
3749,0,222.252.40.213,2024-11-30 08:28:49+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
3750,0,222.252.40.213,2024-11-30 08:28:49+00:00,0,/api/organizations/v2/expand,200,15214,-,okhttp/4.12.0,30,8,11
3751,0,222.252.40.213,2024-11-30 08:28:49+00:00,0,/api/pricing/payment/csat-check,200,39,-,okhttp/4.12.0,30,8,11
3752,0,222.252.40.213,2024-11-30 08:28:49+00:00,0,/api/organizations/v2/expand,200,15214,-,okhttp/4.12.0,30,8,11
3754,0,222.252.40.213,2024-11-30 08:28:50+00:00,0,/api/events?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,10162,-,okhttp/4.12.0,30,8,11
3755,0,222.252.40.213,2024-11-30 08:28:50+00:00,0,/api/devices/favorite/list?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,12363,-,okhttp/4.12.0,30,8,11
3756,0,222.252.40.213,2024-11-30 08:28:50+00:00,0,/api/vhome/link/weather/current?lat=21.0674999&lon=105.8113667,200,484,-,okhttp/4.12.0,30,8,11
3757,0,222.252.40.213,2024-11-30 08:28:50+00:00,0,/api/devices/favorite/list?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,12349,-,okhttp/4.12.0,30,8,11
3758,0,222.252.40.213,2024-11-30 08:28:51+00:00,0,/api/vhome/link/weather/current?lat=21.0674999&lon=105.8113667,200,484,-,okhttp/4.12.0,30,8,11
3764,0,116.96.47.3,2024-11-30 08:29:01+00:00,0,/api/app/mobile-app/config/list,200,547,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3765,0,116.96.47.3,2024-11-30 08:29:01+00:00,1,/api/ftth/cmpl/page,200,1852,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3766,0,116.96.47.3,2024-11-30 08:29:01+00:00,1,/api/vhome/camera/forward,200,70,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3767,0,116.96.47.3,2024-11-30 08:29:01+00:00,0,/api/events?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,10162,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3768,0,116.96.47.3,2024-11-30 08:29:02+00:00,1,/api/devices/vhome/share/list,200,48,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3769,0,116.96.47.3,2024-11-30 08:29:02+00:00,0,/api/users/self,200,4089,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3770,0,116.96.47.3,2024-11-30 08:29:02+00:00,0,/api/devices/vhome?expand=true&org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,15314,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3771,0,116.96.47.3,2024-11-30 08:29:02+00:00,0,/api/vhome/link/weather/current?lat=21.085468&lon=105.7836,200,489,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3772,0,116.96.47.3,2024-11-30 08:29:02+00:00,1,/api/vhome/camera/forward,200,70,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3776,0,116.96.47.3,2024-11-30 08:29:03+00:00,1,/api/users/push-token/create,200,375,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3777,0,116.96.47.3,2024-11-30 08:29:03+00:00,1,/api/devices/attributes?limit=1,200,4857,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3801,0,222.252.40.213,2024-11-30 08:29:49+00:00,0,/api/organizations/v2/expand,200,15214,-,okhttp/4.12.0,30,8,11
3802,0,222.252.40.213,2024-11-30 08:29:49+00:00,1,/api/pricing/payment/cloud/list,500,0,-,okhttp/4.12.0,30,8,11
3803,0,222.252.40.213,2024-11-30 08:29:49+00:00,0,/api/users/vhome/userconfig/private,200,389,-,okhttp/4.12.0,30,8,11
3804,0,222.252.40.213,2024-11-30 08:29:49+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
3805,0,222.252.40.213,2024-11-30 08:29:49+00:00,1,/api/ftth/cmpl/page,200,1852,-,okhttp/4.12.0,30,8,11
3806,0,222.252.40.213,2024-11-30 08:29:49+00:00,0,/api/vhome/camera/user/secret-key/get,200,301,-,okhttp/4.12.0,30,8,11
3807,0,222.252.40.213,2024-11-30 08:29:49+00:00,0,/api/devices/vhome?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a&expand=true,200,15314,-,okhttp/4.12.0,30,8,11
3808,0,222.252.40.213,2024-11-30 08:29:49+00:00,0,/api/vhome/link/weather/current?lat=21.0674999&lon=105.8113667,200,484,-,okhttp/4.12.0,30,8,11
3809,0,222.252.40.213,2024-11-30 08:29:49+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
3810,0,222.252.40.213,2024-11-30 08:29:50+00:00,0,/api/vhome/link/weather/current?lat=21.0674999&lon=105.8113667,200,484,-,okhttp/4.12.0,30,8,11
3812,0,222.252.40.213,2024-11-30 08:29:50+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
3813,0,222.252.40.213,2024-11-30 08:29:50+00:00,1,/api/vhome/camera/device/p2p/shared/list,200,70,-,okhttp/4.12.0,30,8,11
3814,0,222.252.40.213,2024-11-30 08:29:51+00:00,0,/api/events?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,10162,-,okhttp/4.12.0,30,8,11
3817,0,222.252.40.213,2024-11-30 08:29:53+00:00,1,/api/pricing/payment/cloud/list,500,0,-,okhttp/4.12.0,30,8,11
3830,0,113.23.54.246,2024-11-30 08:30:16+00:00,1,/api/vhome/camera/forward,200,505,-,okhttp/4.12.0,30,8,11
3854,0,222.252.40.213,2024-11-30 08:30:59+00:00,0,/api/organizations/v2/expand,200,15199,-,okhttp/4.12.0,30,8,11
3855,0,222.252.40.213,2024-11-30 08:30:59+00:00,1,/api/ftth/cmpl/page,200,1852,-,okhttp/4.12.0,30,8,11
3856,0,222.252.40.213,2024-11-30 08:30:59+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
3857,0,222.252.40.213,2024-11-30 08:31:00+00:00,0,/api/devices/vhome?expand=true,200,83748,-,okhttp/4.12.0,30,8,11
3858,0,222.252.40.213,2024-11-30 08:31:00+00:00,0,/api/organizations/v2/expand,200,15214,-,okhttp/4.12.0,30,8,11
3859,0,222.252.40.213,2024-11-30 08:31:00+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
3860,0,222.252.40.213,2024-11-30 08:31:01+00:00,0,/api/vhome/link/weather/current?lat=21.0674999&lon=105.8113667,200,484,-,okhttp/4.12.0,30,8,11
3861,0,222.252.40.213,2024-11-30 08:31:01+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
3862,0,222.252.40.213,2024-11-30 08:31:01+00:00,0,/api/vhome/link/weather/current?lat=21.0674999&lon=105.8113667,200,484,-,okhttp/4.12.0,30,8,11
3877,0,118.70.184.62,2024-11-30 08:31:24+00:00,1,/api/vhome/camera/forward,200,505,-,okhttp/4.12.0,30,8,11
3896,0,27.66.108.44,2024-11-30 08:32:00+00:00,1,/api/login,400,48,-,python-requests/2.32.2,30,8,11
3932,0,222.252.40.213,2024-11-30 08:33:05+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
3933,0,222.252.40.213,2024-11-30 08:33:05+00:00,0,/api/organizations/v2/expand,200,15206,-,okhttp/4.12.0,30,8,11
3934,0,222.252.40.213,2024-11-30 08:33:05+00:00,0,/api/devices/vhome?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a&expand=true,200,15314,-,okhttp/4.12.0,30,8,11
3936,0,222.252.40.213,2024-11-30 08:33:05+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
3937,0,222.252.40.213,2024-11-30 08:33:06+00:00,1,/api/pricing/payment/cloud/list,500,0,-,okhttp/4.12.0,30,8,11
3945,0,222.252.40.213,2024-11-30 08:33:21+00:00,1,/api/vhome/camera/forward,200,505,-,okhttp/4.12.0,30,8,11
3946,0,222.252.40.213,2024-11-30 08:33:22+00:00,1,/api/vhome/camera/forward,200,70,-,okhttp/4.12.0,30,8,11
3968,0,116.96.47.3,2024-11-30 08:34:01+00:00,1,/api/vhome/camera/forward,200,505,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
3972,0,113.23.54.246,2024-11-30 08:34:04+00:00,1,/api/vhome/camera/forward,200,70,-,okhttp/4.12.0,30,8,11
3974,0,113.23.54.246,2024-11-30 08:34:06+00:00,1,/api/vhome/camera/device/p2p/shared/list,200,70,-,okhttp/4.12.0,30,8,11
3975,0,113.23.54.246,2024-11-30 08:34:06+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
3976,0,113.23.54.246,2024-11-30 08:34:06+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
3977,0,113.23.54.246,2024-11-30 08:34:07+00:00,0,/api/pricing/payment/csat-check,200,39,-,okhttp/4.12.0,30,8,11
3978,0,113.23.54.246,2024-11-30 08:34:07+00:00,0,/api/vhome/link/weather/current?lat=21.0674891&lon=105.811355,200,487,-,okhttp/4.12.0,30,8,11
3980,0,113.23.54.246,2024-11-30 08:34:10+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
3981,0,113.23.54.246,2024-11-30 08:34:10+00:00,0,/api/events?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,10162,-,okhttp/4.12.0,30,8,11
3982,0,113.23.54.246,2024-11-30 08:34:10+00:00,0,/api/devices/vhome?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a&expand=true,200,15314,-,okhttp/4.12.0,30,8,11
3983,0,113.23.54.246,2024-11-30 08:34:10+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
3985,0,113.23.54.246,2024-11-30 08:34:11+00:00,1,/api/pricing/payment/cloud/list,500,0,-,okhttp/4.12.0,30,8,11
4021,0,222.252.40.213,2024-11-30 08:35:14+00:00,0,/api/vhome/account/app/version?os=ANDROID&limit=100&offset=0,200,1414,-,okhttp/4.12.0,30,8,11
4022,0,222.252.40.213,2024-11-30 08:35:14+00:00,0,/api/users/self,200,4089,-,okhttp/4.12.0,30,8,11
4023,0,222.252.40.213,2024-11-30 08:35:14+00:00,1,/api/vhome/camera/forward,200,70,-,okhttp/4.12.0,30,8,11
4024,0,222.252.40.213,2024-11-30 08:35:16+00:00,1,/api/vhome/camera/device/p2p/shared/list,200,70,-,okhttp/4.12.0,30,8,11
4025,0,222.252.40.213,2024-11-30 08:35:16+00:00,0,/api/users/vhome/userconfig/private,200,389,-,okhttp/4.12.0,30,8,11
4026,0,222.252.40.213,2024-11-30 08:35:16+00:00,0,/api/users/self,200,4089,-,okhttp/4.12.0,30,8,11
4027,0,222.252.40.213,2024-11-30 08:35:16+00:00,0,/api/vhome/camera/user/secret-key/get,200,301,-,okhttp/4.12.0,30,8,11
4028,0,222.252.40.213,2024-11-30 08:35:16+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
4029,0,222.252.40.213,2024-11-30 08:35:16+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
4030,0,222.252.40.213,2024-11-30 08:35:16+00:00,1,/api/pricing/payment/cloud/list,500,0,-,okhttp/4.12.0,30,8,11
4031,0,222.252.40.213,2024-11-30 08:35:16+00:00,0,/api/organizations/v2/expand,200,15214,-,okhttp/4.12.0,30,8,11
4032,0,222.252.40.213,2024-11-30 08:35:16+00:00,0,/api/organizations/v2/expand,200,15207,-,okhttp/4.12.0,30,8,11
4033,0,222.252.40.213,2024-11-30 08:35:16+00:00,0,/api/devices/vhome?expand=true,200,83740,-,okhttp/4.12.0,30,8,11
4034,0,222.252.40.213,2024-11-30 08:35:17+00:00,0,/api/organizations/v2/expand,200,15214,-,okhttp/4.12.0,30,8,11
4036,0,222.252.40.213,2024-11-30 08:35:17+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
4037,0,222.252.40.213,2024-11-30 08:35:17+00:00,0,/api/events?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,10162,-,okhttp/4.12.0,30,8,11
4038,0,222.252.40.213,2024-11-30 08:35:17+00:00,0,/api/devices/favorite/list?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,12349,-,okhttp/4.12.0,30,8,11
4039,0,222.252.40.213,2024-11-30 08:35:17+00:00,0,/api/devices/favorite/list?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,12349,-,okhttp/4.12.0,30,8,11
4040,0,222.252.40.213,2024-11-30 08:35:17+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
4041,0,222.252.40.213,2024-11-30 08:35:17+00:00,0,/api/devices/favorite/list?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,12349,-,okhttp/4.12.0,30,8,11
4042,0,222.252.40.213,2024-11-30 08:35:17+00:00,0,/api/devices/favorite/list?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,12357,-,okhttp/4.12.0,30,8,11
4043,0,222.252.40.213,2024-11-30 08:35:17+00:00,0,/api/vhome/link/weather/current?lat=21.0674999&lon=105.8113667,200,484,-,okhttp/4.12.0,30,8,11
4044,0,222.252.40.213,2024-11-30 08:35:17+00:00,0,/api/vhome/link/weather/current?lat=21.0674999&lon=105.8113667,200,484,-,okhttp/4.12.0,30,8,11
4045,0,222.252.40.213,2024-11-30 08:35:19+00:00,0,/api/app/mobile-app/config/list,200,547,-,okhttp/4.12.0,30,8,11
4046,0,222.252.40.213,2024-11-30 08:35:19+00:00,1,/api/vhome/camera/device/p2p/shared/list,200,70,-,okhttp/4.12.0,30,8,11
4047,0,222.252.40.213,2024-11-30 08:35:19+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
4048,0,222.252.40.213,2024-11-30 08:35:19+00:00,0,/api/organizations/v2/expand,200,15214,-,okhttp/4.12.0,30,8,11
4049,0,222.252.40.213,2024-11-30 08:35:19+00:00,0,/api/devices/vhome?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a&expand=true,200,15299,-,okhttp/4.12.0,30,8,11
4050,0,222.252.40.213,2024-11-30 08:35:19+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
4052,0,222.252.40.213,2024-11-30 08:35:20+00:00,1,/api/pricing/payment/cloud/list,500,0,-,okhttp/4.12.0,30,8,11
4053,0,222.252.40.213,2024-11-30 08:35:21+00:00,1,/api/pricing/payment/cloud/list,500,0,-,okhttp/4.12.0,30,8,11
4075,0,27.66.108.44,2024-11-30 08:36:00+00:00,1,/api/login,400,48,-,python-requests/2.32.2,30,8,11
4086,0,222.252.40.213,2024-11-30 08:36:18+00:00,0,/api/vhome/account/app/version?os=ANDROID&limit=100&offset=0,200,1414,-,okhttp/4.12.0,30,8,11
4087,0,222.252.40.213,2024-11-30 08:36:18+00:00,0,/api/users/self,200,4089,-,okhttp/4.12.0,30,8,11
4088,0,222.252.40.213,2024-11-30 08:36:19+00:00,0,/api/users/self,200,4089,-,okhttp/4.12.0,30,8,11
4111,0,27.66.108.44,2024-11-30 08:37:00+00:00,1,/api/login,400,48,-,python-requests/2.32.2,30,8,11
4202,0,116.96.47.3,2024-11-30 08:39:47+00:00,0,/api/organizations/v2/expand,200,15214,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
4203,0,116.96.47.3,2024-11-30 08:39:47+00:00,0,/api/devices/vhome?expand=true&org_id=d55cf33e-e41a-45fc-87f1-435f22eded08,200,83747,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
4204,0,116.96.47.3,2024-11-30 08:39:47+00:00,1,/api/devices/vhome/share/list,200,2361,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
4205,0,116.96.47.3,2024-11-30 08:39:47+00:00,0,/api/devices/vhome?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a&expand=true,200,15314,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
4206,0,116.96.47.3,2024-11-30 08:39:47+00:00,0,/api/pricing/payment/csat-check,200,39,-,VTHome_Dev/6 CFNetwork/1568.200.51 Darwin/24.1.0,30,8,11
4259,0,118.70.184.62,2024-11-30 08:41:24+00:00,1,/api/vhome/camera/forward,200,505,-,okhttp/4.12.0,30,8,11
4374,0,27.66.108.44,2024-11-30 08:45:00+00:00,1,/api/login,400,48,-,python-requests/2.32.2,30,8,11
4421,0,118.70.146.171,2024-11-30 08:46:24+00:00,1,/api/vhome/camera/forward,200,505,-,okhttp/4.12.0,30,8,11
4440,0,27.66.108.44,2024-11-30 08:47:00+00:00,1,/api/login,400,48,-,python-requests/2.32.2,30,8,11
4457,0,117.4.31.86,2024-11-30 08:47:30+00:00,0,/api/app/mobile-app/config/list,200,547,-,VTHome_Dev/2 CFNetwork/1485 Darwin/23.1.0,30,8,11
4458,0,117.4.31.86,2024-11-30 08:47:30+00:00,0,/api/users/vhome/userconfig/private,200,128,-,VTHome_Dev/2 CFNetwork/1485 Darwin/23.1.0,30,8,11
4459,0,117.4.31.86,2024-11-30 08:47:30+00:00,1,/api/ftth/cmpl/page,200,74,-,VTHome_Dev/2 CFNetwork/1485 Darwin/23.1.0,30,8,11
4460,0,117.4.31.86,2024-11-30 08:47:30+00:00,0,/api/organizations/v2/expand,200,1749,-,VTHome_Dev/2 CFNetwork/1485 Darwin/23.1.0,30,8,11
4461,0,117.4.31.86,2024-11-30 08:47:30+00:00,0,/api/vhome/smart-home/group?org_id=b4dbffac-8e36-4e14-a099-eea3f76c8082,200,24,-,VTHome_Dev/2 CFNetwork/1485 Darwin/23.1.0,30,8,11
4462,0,117.4.31.86,2024-11-30 08:47:30+00:00,1,/api/devices/vhome/share/list,200,48,-,VTHome_Dev/2 CFNetwork/1485 Darwin/23.1.0,30,8,11
4463,0,117.4.31.86,2024-11-30 08:47:30+00:00,0,/api/devices/favorite/list?org_id=b4dbffac-8e36-4e14-a099-eea3f76c8082,200,2457,-,VTHome_Dev/2 CFNetwork/1485 Darwin/23.1.0,30,8,11
4464,0,117.4.31.86,2024-11-30 08:47:30+00:00,0,/api/users/self,200,2551,-,VTHome_Dev/2 CFNetwork/1485 Darwin/23.1.0,30,8,11
4468,0,117.4.31.86,2024-11-30 08:47:33+00:00,1,/api/vhome/camera/event/ai-event/search-share-test,200,22810,-,VTHome_Dev/2 CFNetwork/1485 Darwin/23.1.0,30,8,11
4470,0,117.4.31.86,2024-11-30 08:47:37+00:00,1,/api/users/push-token/create,200,373,-,VTHome_Dev/2 CFNetwork/1485 Darwin/23.1.0,30,8,11
4530,0,222.252.40.213,2024-11-30 08:49:26+00:00,1,/api/devices/vhome/share/list,200,2361,-,okhttp/4.12.0,30,8,11
4531,0,222.252.40.213,2024-11-30 08:49:26+00:00,0,/api/events?org_id=d9968cce-ce58-4b5c-94d4-9f1201208f7a,200,10162,-,okhttp/4.12.0,30,8,11
4549,0,27.66.108.44,2024-11-30 08:50:00+00:00,1,/api/login,400,48,-,python-requests/2.32.2,30,8,11
4614,0,27.66.108.44,2024-11-30 08:52:00+00:00,1,/api/login,400,48,-,python-requests/2.32.2,30,8,11
4630,0,222.252.40.213,2024-11-30 08:52:26+00:00,1,/api/vhome/camera/forward,200,505,-,okhttp/4.12.0,30,8,11
